,case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income,pop2026
2296,284,CO,True,"Grand Junction, CO MSA",Mesa County,2p3c,17484.0,11677.28688,15503.106,14617.2684,10566.28416,19371.7164,11630.35908,100850.016,71167.2578125,164400.0
2297,284,CO,True,"Grand Junction, CO MSA",Mesa County,1p1c,12216.0,4877.64144,11366.38032,6263.21628,6193.69992,10751.8272,7294.33956,58963.1076,71167.2578125,164400.0
2298,1084,KY,False,"Metcalfe County, KY",Metcalfe County,2p3c,9900.0,9700.56816,14796.7944,16952.7432,7102.0584,11878.26348,7307.21856,77637.6444,45157.75390625,
2299,1084,KY,False,"Metcalfe County, KY",Metcalfe County,1p1c,7956.0,4051.9596,12330.582,7274.51076,4350.95724,5670.78516,5525.76156,47160.5568,45157.75390625,
2300,2125,OH,True,"Dayton, OH MSA",Miami County,2p2c,9470.5188,8754.78516,14444.5608,14903.862,6603.74628,14300.4564,7134.9294,75612.8616,80126.3203125,
2301,955,KS,True,"Kansas City, MO-KS HUD Metro FMR Area",Miami County,2p0c,8843.14092,6619.33008,13963.5156,11066.69976,5602.66332,0.0,7565.24628,53660.5956,88548.34375,
2302,369,FL,True,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",Miami-Dade County,2p3c,24816.0,13214.7348,13985.6256,17392.8516,13780.0356,16191.18,10768.13304,110148.5628,59423.44921875,2966883.0
2303,369,FL,True,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",Miami-Dade County,1p1c,18612.0,5519.83884,9538.44948,7438.11036,8743.91676,8569.72044,6947.64036,65369.6772,59423.44921875,2966883.0
2304,1241,MA,True,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area | Lowell, MA HUD Metro FMR Area |  |",Middlesex County,2p4c,33823.0488,18277.1208,14651.7168,17004.1668,18877.9452,33039.2256,27248.8596,162922.08,131434.765625,1717004.0
2305,1241,MA,True,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area | Lowell, MA HUD Metro FMR Area |  |",Middlesex County,2p4c,33823.0488,18277.1208,14651.7168,17004.1668,18877.9452,33039.2256,27248.8596,162922.08,131434.765625,918119.0
2306,1241,MA,True,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area | Lowell, MA HUD Metro FMR Area |  |",Middlesex County,2p1c,27189.7476,9658.84056,12921.5304,10395.85176,13351.6968,17006.6676,17197.8276,107722.1604,131434.765625,1717004.0
2307,1241,MA,True,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area | Lowell, MA HUD Metro FMR Area |  |",Middlesex County,2p1c,27189.7476,9658.84056,12921.5304,10395.85176,13351.6968,17006.6676,17197.8276,107722.1604,131434.765625,918119.0
2308,1308,MI,True,"Midland, MI MSA",Midland County,1p0c,6540.0,3071.037,10478.50704,4441.34988,3482.4576,0.0,4920.38268,32933.7336,79358.25,194047.0
2309,2717,TX,True,"Midland, TX HUD Metro FMR Area",Midland County,2p2c,16692.0,8994.64164,14402.8584,15271.3944,9307.28316,14134.6992,7662.46872,86465.3436,96750.6328125,194047.0
2310,2315,PA,False,"Mifflin County, PA",Mifflin County,2p3c,11640.0,10176.4446,14692.35,18249.63,7904.95824,16880.9652,8533.46124,88077.8088,60027.22265625,
2311,2315,PA,False,"Mifflin County, PA",Mifflin County,1p1c,8688.0,4250.73492,11381.30784,7815.936,4688.21376,6990.13404,5410.88268,49225.2072,60027.22265625,
2312,2718,TX,False,"Milam County, TX",Milam County,2p3c,12600.0,11091.59184,14960.9892,19130.8848,8584.39824,9576.48264,4955.20308,80899.5468,61966.8984375,
2313,2718,TX,False,"Milam County, TX",Milam County,1p1c,8808.0,4632.99504,11809.4334,8208.55812,4870.20228,4882.76184,3750.44124,46962.3924,61966.8984375,
2314,2820,UT,False,"Millard County, UT",Millard County,2p3c,11832.0,11238.01536,17444.0952,18577.146,8359.17624,17563.5252,11046.32808,96060.2868,69964.84375,
2315,2820,UT,False,"Millard County, UT",Millard County,1p1c,8808.0,4694.15664,14009.1264,7911.4746,4892.36352,6860.73924,6503.41044,53679.27,69964.84375,
2316,1383,MN,True,"Mille Lacs County, MN HUD Metro FMR Area",Mille Lacs County,2p3c,16080.0,11494.2576,15108.9516,16124.754,9991.24068,22982.1792,12716.8128,104498.1912,66148.1328125,
2317,1383,MN,True,"Mille Lacs County, MN HUD Metro FMR Area",Mille Lacs County,1p1c,11232.0,4801.1898,11831.99124,6691.36812,5809.4568,11935.2312,7318.6794,59619.9144,66148.1328125,
2318,1571,MO,False,"Miller County, MO",Miller County,2p2c,8520.0,9984.05268,14183.1564,17918.3112,6704.748,8981.69244,7368.51564,73660.476,60588.8984375,
2319,493,GA,False,"Miller County, GA",Miller County,2p0c,7356.0,5687.29836,13415.8152,10413.58008,4726.10124,0.0,6901.1016,48499.896,59042.49609375,
2320,860,IA,True,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Mills County,1p0c,7410.14208,3112.53768,11385.5412,4837.34988,3812.78208,0.0,5884.92192,36443.274,91690.4296875,
2321,2719,TX,False,"Mills County, TX",Mills County,2p2c,8808.0,8125.16088,15918.792,16453.0416,6135.55188,8147.12772,4450.58208,68038.254,63834.6953125,
2322,3117,WI,True,"Milwaukee-Waukesha-West Allis, WI MSA",Milwaukee County,2p3c,14498.8164,10652.32248,12723.0756,17841.5424,9113.24928,19151.3124,10117.53144,94097.8536,66745.75,930500.0
2323,3117,WI,True,"Milwaukee-Waukesha-West Allis, WI MSA",Milwaukee County,1p1c,11358.5742,4449.51084,9010.62528,7595.63088,5727.8928,10847.26752,6985.82004,55975.3248,66745.75,930500.0
2324,2439,SD,False,"Miner County, SD",Miner County,2p3c,10728.0,11933.52828,15881.3316,22534.272,8211.16548,12941.3892,6302.25,88531.9332,68770.6484375,
2325,2439,SD,False,"Miner County, SD",Miner County,1p1c,8628.0,4984.67472,12703.32,9677.65284,4932.40872,5342.85972,4409.44152,50678.3556,68770.6484375,
2326,1651,MT,False,"Mineral County, MT",Mineral County,2p4c,12600.0,14379.7956,16293.0324,20093.0796,9775.84428,17182.4292,10499.89824,100824.0816,52701.84765625,
2327,1651,MT,False,"Mineral County, MT",Mineral County,2p1c,8808.0,7599.23508,15794.7852,12543.1908,5944.98816,6835.39452,8012.89824,65538.492,52701.84765625,
2328,3051,WV,False,"Mingo County, WV",Mingo County,2p3c,10092.0,11457.65256,14245.4868,32618.6016,7808.2896,13244.4912,13150.5468,102617.0748,45171.10546875,
2329,3051,WV,False,"Mingo County, WV",Mingo County,1p1c,8112.0,4785.89976,11486.09472,13992.4632,4673.41776,5788.98336,7206.375,56045.232,45171.10546875,
2330,591,ID,False,"Minidoka County, ID",Minidoka County,2p3c,12600.0,10103.23248,16062.3624,17702.112,8226.27612,13699.9044,7776.73464,86170.6236,58761.1484375,
2331,591,ID,False,"Minidoka County, ID",Minidoka County,1p1c,8808.0,4220.15436,12515.1792,7583.7978,4720.61424,5838.26808,4809.66024,48495.6744,58761.1484375,
2332,2440,SD,True,"Sioux Falls, SD MSA",Minnehaha County,2p3c,13501.374,11238.01536,14540.6832,18637.4016,8964.0564,16845.8244,6620.75028,90348.1056,82364.796875,212989.0
2333,2440,SD,True,"Sioux Falls, SD MSA",Minnehaha County,1p1c,10261.04448,4694.15664,10527.09372,7936.91748,5418.85908,7026.06372,4324.92588,50189.0628,82364.796875,212989.0
2334,1309,MI,False,"Missaukee County, MI",Missaukee County,2p3c,12384.0,10945.16892,15734.3964,14408.13,8453.07792,16395.3636,8247.67164,86567.8068,56389.1796875,
2335,1309,MI,False,"Missaukee County, MI",Missaukee County,1p1c,9960.0,4571.83416,12448.2924,6192.94044,5265.45672,6846.03,5672.38656,50956.9392,56389.1796875,
2336,158,AR,False,"Mississippi County, AR",Mississippi County,1p0c,5592.0,2936.16048,10766.31516,4846.79004,3090.08904,0.0,4851.9804,32083.3356,50307.2890625,
2337,1572,MO,False,"Mississippi County, MO",Mississippi County,2p2c,7944.0,8035.21368,13410.642,20612.6772,5789.89896,8862.36912,6916.46484,71571.264,40948.796875,
2338,1652,MT,True,"Missoula, MT MSA",Missoula County,2p3c,16812.0,11896.92264,14791.206,15832.0008,10402.37472,22320.0984,13557.1176,105611.7192,75618.546875,
2339,1652,MT,True,"Missoula, MT MSA",Missoula County,1p1c,11748.0,4969.38432,10913.50128,6784.12644,6057.36768,9275.35176,7431.9294,57179.6604,75618.546875,
2340,861,IA,False,"Mitchell County, IA",Mitchell County,1p3c,10668.0,8846.43456,14436.2664,12688.2012,7070.84916,11189.79708,7766.93772,72666.486,71349.0078125,
2341,1978,NC,False,"Mitchell County, NC",Mitchell County,2p4c,10356.0,14066.2164,15290.2416,23902.1928,8849.13204,11851.20408,8303.43756,92618.4252,61206.01953125,
2342,49,AL,True,"Mobile, AL MSA",Mobile County,2p3c,13164.0,11567.46972,14354.538,19570.992,8961.18672,16670.5428,10870.64064,95159.3736,62409.4609375,413527.0
2343,49,AL,True,"Mobile, AL MSA",Mobile County,1p1c,9888.0,4831.77096,10551.43728,8372.157,5333.5536,5450.83704,6087.80856,50515.5648,62409.4609375,413527.0
2344,211,CA,False,"Modoc County, CA",Modoc County,2p3c,13080.0,12299.5872,17245.7328,22225.9428,9196.0254,11972.5584,8323.64064,94343.484,58742.6640625,
2345,211,CA,False,"Modoc County, CA",Modoc County,1p1c,9684.0,5137.57872,13729.6608,9523.74168,5370.4428,6533.11236,5275.28904,55253.8248,58742.6640625,
2346,286,CO,False,"Moffat County, CO",Moffat County,2p3c,13212.0,12702.2532,15626.748,14099.802,9389.75532,13503.2004,8454.43728,86988.1992,73597.7578125,
2347,286,CO,False,"Moffat County, CO",Moffat County,1p1c,10512.0,5305.7736,12662.6292,6039.02748,5731.40328,7510.37628,6239.38692,54000.5976,73597.7578125,
2348,105,AZ,True,"Lake Havasu City-Kingman, AZ MSA",Mohave County,2p3c,15540.0,11457.65256,14232.7212,23287.9452,9782.31444,17892.9372,10845.06228,103038.6324,55873.7109375,231835.0
2349,105,AZ,True,"Lake Havasu City-Kingman, AZ MSA",Mohave County,1p1c,10860.0,4785.89976,11456.92524,9981.44088,5669.12628,8101.26192,6255.24972,57109.9044,55873.7109375,231835.0
2350,1573,MO,True,"Moniteau County, MO HUD Metro FMR Area",Moniteau County,2p3c,10296.0,11091.59184,15307.9056,21192.5292,7749.5676,13913.3628,8902.8516,88453.8108,72617.140625,
2351,1573,MO,True,"Moniteau County, MO HUD Metro FMR Area",Moniteau County,1p1c,7944.0,4632.99504,12042.8472,9032.62644,4557.141,6407.96772,5588.33976,50205.9204,72617.140625,
2352,1814,NJ,True,"Monmouth-Ocean, NJ HUD Metro FMR Area",Monmouth County,2p3c,27049.5408,12995.1,15309.666,16876.758,14509.7532,23180.8692,18084.462,128006.16,128125.296875,652678.0
2353,1814,NJ,True,"Monmouth-Ocean, NJ HUD Metro FMR Area",Monmouth County,1p1c,19624.8756,5428.0968,10935.03516,7183.09932,9077.67924,11522.63676,9674.45292,73445.8764,128125.296875,652678.0
2354,212,CA,False,"Mono County, CA",Mono County,2p3c,21420.0,11896.92264,17413.1796,22309.7172,12072.0348,14199.324,13598.2572,112909.4292,73730.21875,
2355,212,CA,False,"Mono County, CA",Mono County,1p1c,15912.0,4969.38432,13719.858,9559.66548,7566.14868,7748.2002,7800.65628,67275.9144,73730.21875,
2356,862,IA,False,"Monona County, IA",Monona County,2p3c,11052.0,10725.53316,15527.6376,17130.8076,7890.85908,11427.16992,8126.0076,81880.014,68198.703125,
2357,862,IA,False,"Monona County, IA",Monona County,1p1c,8580.0,4480.09128,12352.2984,7360.49856,4732.1862,6882.37644,6063.58992,50451.0408,68198.703125,
2358,3052,WV,True,"Morgantown, WV MSA",Monongalia County,2p3c,14307.2772,10762.13892,14491.5396,27655.2456,9083.63748,20086.488,15789.5928,112175.9184,81618.296875,
2359,3052,WV,True,"Morgantown, WV MSA",Monongalia County,1p1c,10582.95924,4495.38168,10599.29952,11838.90816,5463.47748,8868.67308,8030.10936,59878.8108,81618.296875,
2360,2316,PA,True,"East Stroudsburg, PA MSA",Monroe County,2p4c,18216.0,14469.3876,15727.2816,16645.9248,11843.20464,23698.1484,12755.196,113355.1404,79168.2890625,754804.0
2361,2316,PA,True,"East Stroudsburg, PA MSA",Monroe County,2p4c,18216.0,14469.3876,15727.2816,16645.9248,11843.20464,23698.1484,12755.196,113355.1404,79168.2890625,166407.0
2362,2316,PA,True,"East Stroudsburg, PA MSA",Monroe County,2p4c,18216.0,14469.3876,15727.2816,16645.9248,11843.20464,23698.1484,12755.196,113355.1404,79168.2890625,156955.0
2363,2316,PA,True,"East Stroudsburg, PA MSA",Monroe County,2p4c,18216.0,14469.3876,15727.2816,16645.9248,11843.20464,23698.1484,12755.196,113355.1404,79168.2890625,140002.0
2364,495,GA,True,"Monroe County, GA HUD Metro FMR Area",Monroe County,1p0c,5916.0,3081.41232,11503.63188,5077.47984,3260.1174,0.0,5474.77332,34313.4144,81778.4765625,754804.0
2365,495,GA,True,"Monroe County, GA HUD Metro FMR Area",Monroe County,1p0c,5916.0,3081.41232,11503.63188,5077.47984,3260.1174,0.0,5474.77332,34313.4144,81778.4765625,166407.0
2366,495,GA,True,"Monroe County, GA HUD Metro FMR Area",Monroe County,1p0c,5916.0,3081.41232,11503.63188,5077.47984,3260.1174,0.0,5474.77332,34313.4144,81778.4765625,156955.0
2367,495,GA,True,"Monroe County, GA HUD Metro FMR Area",Monroe County,1p0c,5916.0,3081.41232,11503.63188,5077.47984,3260.1174,0.0,5474.77332,34313.4144,81778.4765625,140002.0
2368,2721,TX,False,"Montague County, TX",Montague County,2p3c,13380.0,10579.11036,15401.7468,19172.772,8681.33052,9934.9578,5215.00008,82364.9184,63473.25390625,
2369,2721,TX,False,"Montague County, TX",Montague County,1p1c,10548.0,4418.92968,12063.1896,8226.5208,5423.109,5065.53804,4300.08984,50045.3784,63473.25390625,
2370,1311,MI,True,"Montcalm County, MI HUD Metro FMR Area",Montcalm County,2p3c,12108.0,10652.32248,15332.7744,14532.444,8246.96268,19245.1308,8717.6484,88835.2848,58634.84765625,
2371,1311,MI,True,"Montcalm County, MI HUD Metro FMR Area",Montcalm County,1p1c,9480.0,4449.51084,12005.5812,6176.59716,5047.2114,7463.4858,5523.89832,50146.2828,58634.84765625,
2372,213,CA,True,"Salinas, CA MSA",Monterey County,2p3c,30792.0,12592.434,16994.49,27686.1156,15719.892,16843.3956,23573.0928,144201.42,79007.078125,437479.0
2373,213,CA,True,"Salinas, CA MSA",Monterey County,1p1c,21516.0,5259.90192,12664.134,11867.49756,9701.96556,9931.05252,12412.3056,83352.8556,79007.078125,437479.0
2374,287,CO,False,"Montezuma County, CO",Montezuma County,2p3c,13812.0,11640.68184,15715.0404,14099.802,9222.51048,13943.7504,8427.89868,86861.6832,59350.546875,
2375,287,CO,False,"Montezuma County, CO",Montezuma County,1p1c,10884.0,4862.3514,12409.1544,6039.02748,5705.52396,7755.40644,6211.3242,53866.7868,59350.546875,
2376,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,1108025.0
2377,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,894224.0
2378,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,818149.0
2379,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,541703.0
2380,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,257279.0
2381,160,AR,False,"Montgomery County, AR",Montgomery County,2p4c,10752.0,13080.6852,14628.0816,19260.7644,8635.52196,10652.14164,5922.07032,82931.268,48547.30859375,225750.0
2382,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,1108025.0
2383,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,894224.0
2384,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,818149.0
2385,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,541703.0
2386,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,257279.0
2387,757,IN,False,"Montgomery County, IN",Montgomery County,1p2c,9228.0,6295.24584,12173.0196,9578.90844,5624.68392,12983.694,5485.56624,61369.1196,68813.7734375,225750.0
2388,1312,MI,False,"Montmorency County, MI",Montmorency County,2p3c,12432.0,10688.92752,15783.0264,15036.4392,8377.62372,15919.578,8226.03876,86463.6324,51604.16796875,
2389,1312,MI,False,"Montmorency County, MI",Montmorency County,1p1c,8808.0,4464.80088,12436.8852,6462.37644,4809.25932,6647.36136,5301.48444,48930.1668,51604.16796875,
2390,2318,PA,True,"Montour County, PA HUD Metro FMR Area",Montour County,2p3c,13752.0,11421.0462,14352.5688,18075.2496,9121.188,20215.734,10524.28932,97462.0776,79296.640625,
2391,2318,PA,True,"Montour County, PA HUD Metro FMR Area",Montour County,1p1c,10176.0,4770.609,10894.10232,7742.59572,5415.74592,9271.12788,6489.0,54759.1812,79296.640625,
2392,288,CO,False,"Montrose County, CO",Montrose County,2p3c,15504.0,12738.858,15527.6772,14099.802,10233.50172,14086.3632,9421.125,91611.3276,64660.26171875,
2393,288,CO,False,"Montrose County, CO",Montrose County,1p1c,10836.0,5321.064,12072.0432,6039.02748,5854.34148,7834.72704,6291.38304,54248.5836,64660.26171875,
2394,2441,SD,False,"Moody County, SD",Moody County,2p3c,10776.0,11384.43972,15784.1028,22534.272,8029.60176,13095.5976,6168.93756,87772.9512,79100.515625,
2395,2441,SD,False,"Moody County, SD",Moody County,1p1c,8628.0,4755.31824,12678.4596,9677.65284,4849.30368,5406.52476,4352.30856,50347.5708,79100.515625,
2396,2723,TX,False,"Moore County, TX",Moore County,2p2c,9876.0,8424.9822,13729.0008,16453.0416,6631.16748,8526.54276,4461.97668,68102.7132,60703.90234375,
2397,2521,TN,False,"Moore County, TN",Moore County,2p0c,6228.0,5839.46628,13925.5068,11037.58008,4372.51908,0.0,5179.797,46582.8696,70907.46875,
2398,1841,NM,False,"Mora County, NM",Mora County,2p3c,13632.0,12665.6472,16156.698,14309.238,9528.67524,16302.8772,8933.55468,91528.6872,39122.07421875,
2399,1841,NM,False,"Mora County, NM",Mora County,1p1c,10020.0,5290.48284,13194.7476,6128.83956,5547.59148,8003.44332,6120.01176,54305.1156,39122.07421875,
2400,1153,LA,False,"Morehouse Parish, LA",Morehouse Parish,2p3c,12060.0,10469.29104,13899.3924,22021.1088,8163.25044,8752.7424,7471.23408,82837.02,43686.3125,
2401,1153,LA,False,"Morehouse Parish, LA",Morehouse Parish,1p1c,8700.0,4373.05812,11398.91604,9447.96612,4736.88468,4354.4916,5119.99224,48131.3088,43686.3125,
2402,2128,OH,False,"Morgan County, OH",Morgan County,2p3c,10956.0,10030.02024,15213.726,17256.4692,7604.06256,13531.5744,6450.32808,81042.1812,51027.09375,
2403,289,CO,False,"Morgan County, CO",Morgan County,1p0c,7284.0,3133.28796,11778.77712,4353.2802,3774.594,0.0,5487.13068,35811.0708,65011.4375,
2404,1738,NE,False,"Morrill County, NE",Morrill County,2p3c,11916.0,11238.01536,15390.5364,27351.3132,8389.6128,18648.9492,12681.0624,105615.492,62435.1328125,
2405,1738,NE,False,"Morrill County, NE",Morrill County,1p1c,9576.0,4694.15664,12241.0236,11743.33452,5170.64028,6787.44648,6641.17164,56853.774,62435.1328125,
2406,2724,TX,False,"Morris County, TX",Morris County,2p2c,8808.0,8574.89136,14376.6792,16093.7916,6298.5066,8454.75,4239.78108,66846.3984,54215.38671875,533683.0
2407,1815,NJ,True,"Newark, NJ HUD Metro FMR Area",Morris County,2p0c,19741.2024,7323.10992,12290.802,9345.0798,9806.46756,0.0,9623.4924,68130.1524,145432.453125,533683.0
2408,1384,MN,False,"Morrison County, MN",Morrison County,2p3c,12264.0,10139.83884,15490.5852,15791.004,8117.7942,12699.4056,7061.8044,81564.4332,72479.546875,
2409,1384,MN,False,"Morrison County, MN",Morrison County,1p1c,8808.0,4235.44488,12105.8196,6617.89752,4726.15428,6768.00948,4177.41024,47438.736,72479.546875,
2410,2129,OH,True,"Columbus, OH HUD Metro FMR Area",Morrow County,1p0c,6882.91404,3029.53656,11485.12284,4585.34988,3591.67164,0.0,4912.0254,34486.62,72042.1171875,
2411,2260,OR,False,"Morrow County, OR",Morrow County,2p2c,10932.0,9324.44532,16192.9968,16604.5896,7339.7088,14290.788,12569.6952,87254.226,62878.71875,
2412,959,KS,False,"Morton County, KS",Morton County,1p0c,6516.0,3029.53656,11555.05368,5958.69,3458.72424,0.0,5749.71864,36267.7236,59149.2890625,
2413,2047,ND,True,"Bismarck, ND HUD Metro FMR Area",Morton County,2p2c,10516.38132,9594.28488,17615.7876,11670.62256,7286.88792,28080.5592,9708.78144,94473.3048,95589.2890625,
